EmployeeID ,Name,Department,grossincome,Deductions,Age,regime
2747,Employee_2747,Marketing,1314702,215926,31,Old
2748,Employee_2748,Marketing,1567251,222267,25,Old
2749,Employee_2749,HR,226119,462743,59,Old
2750,Employee_2750,IT,842032,382186,34,Old
2751,Employee_2751,Marketing,1365470,206637,42,New
2752,Employee_2752,Finance,1407563,446652,54,New
2753,Employee_2753,HR,1644500,138846,49,Old
2754,Employee_2754,Operations,631965,153044,44,Old
2755,Employee_2755,IT,1293565,150120,53,New
2756,Employee_2756,HR,1175648,103908,26,New
2757,Employee_2757,Operations,1255129,375868,47,Old
2758,Employee_2758,Operations,1790745,242741,47,Old
2759,Employee_2759,Marketing,201379,85225,24,New
2760,Employee_2760,Marketing,552935,349417,45,New
2761,Employee_2761,Marketing,1616384,131170,55,Old
2762,Employee_2762,HR,269306,479766,55,New
2763,Employee_2763,HR,1661518,485570,41,New
2764,Employee_2764,IT,1492401,365881,51,Old
2765,Employee_2765,Marketing,1126592,474896,41,New
2766,Employee_2766,Operations,1676106,363681,39,Old
2767,Employee_2767,Finance,711030,62602,59,New
2768,Employee_2768,IT,1877376,333547,41,Old
2769,Employee_2769,HR,478494,32182,27,New
2770,Employee_2770,IT,1748971,347020,46,New
2771,Employee_2771,IT,1348175,475589,24,Old
2772,Employee_2772,IT,1854261,314203,40,Old
2773,Employee_2773,IT,1590229,407003,31,New
2774,Employee_2774,Finance,742057,267537,26,Old
2775,Employee_2775,Marketing,902609,328919,43,Old
2776,Employee_2776,Operations,825872,195526,30,New
2777,Employee_2777,IT,1557085,148128,54,New
2778,Employee_2778,IT,512329,459699,36,New
2779,Employee_2779,IT,1906722,443173,45,Old
2780,Employee_2780,Marketing,1375101,426645,51,New
2781,Employee_2781,HR,1643412,50909,57,New
2782,Employee_2782,HR,760591,320050,27,Old
2783,Employee_2783,Finance,1268165,364579,36,Old
2784,Employee_2784,HR,1513602,495973,59,Old
2785,Employee_2785,IT,380394,353434,43,New
2786,Employee_2786,IT,853524,311533,24,Old
2787,Employee_2787,IT,617740,288049,50,New
2788,Employee_2788,Finance,1219705,225691,50,New
2789,Employee_2789,IT,215861,189802,52,New
2790,Employee_2790,HR,815995,62557,23,New
2791,Employee_2791,Marketing,1564981,383958,56,Old
2792,Employee_2792,Marketing,858197,242706,30,Old
2793,Employee_2793,Operations,536279,493373,43,Old
2794,Employee_2794,HR,778668,484329,40,Old
2795,Employee_2795,IT,829313,238336,58,New
2796,Employee_2796,Marketing,1953767,202271,31,Old
2797,Employee_2797,HR,420421,183373,42,New
2798,Employee_2798,Marketing,1155759,89752,38,Old
2799,Employee_2799,IT,1493073,445475,24,Old
2800,Employee_2800,Marketing,1933456,210873,28,New
2801,Employee_2801,Operations,1671333,271718,58,New
2802,Employee_2802,Operations,1183276,355435,57,New
2803,Employee_2803,Marketing,244397,262974,24,Old
2804,Employee_2804,HR,1063517,454992,34,New
2805,Employee_2805,HR,1050297,101777,51,Old
2806,Employee_2806,HR,1669245,486428,44,New
2807,Employee_2807,Marketing,1704137,485313,28,Old
2808,Employee_2808,HR,1087159,291881,51,New
2809,Employee_2809,IT,1654698,28390,50,New
2810,Employee_2810,Operations,477132,96612,29,New
2811,Employee_2811,IT,1407371,57330,31,New
2812,Employee_2812,HR,758088,76082,54,Old
2813,Employee_2813,IT,358502,189714,41,Old
2814,Employee_2814,HR,1674327,419496,50,Old
2815,Employee_2815,Marketing,399548,234561,50,Old
2816,Employee_2816,IT,1506229,288181,42,New
2817,Employee_2817,Marketing,1825148,121668,22,New
2818,Employee_2818,Marketing,1829096,124229,55,Old
2819,Employee_2819,Finance,244420,438792,53,Old
2820,Employee_2820,HR,1024142,426780,35,Old
2821,Employee_2821,Operations,1714289,235205,58,Old
2822,Employee_2822,HR,816323,221511,56,Old
2823,Employee_2823,Operations,1682290,101342,45,New
2824,Employee_2824,HR,1017715,247936,22,New
2825,Employee_2825,Marketing,1445817,357072,27,Old
2826,Employee_2826,IT,1189862,33087,25,Old
2827,Employee_2827,IT,1966393,114844,59,New
2828,Employee_2828,Finance,1498439,486045,22,Old
2829,Employee_2829,Operations,225968,212285,52,Old
2830,Employee_2830,Operations,1311084,17803,57,New
2831,Employee_2831,Operations,960151,444218,30,New
2832,Employee_2832,Marketing,1967156,333905,44,New
2833,Employee_2833,Operations,575579,133574,52,Old
2834,Employee_2834,IT,1333942,207382,50,Old
2835,Employee_2835,Marketing,1778602,345723,42,New
2836,Employee_2836,HR,1251674,414379,24,Old
2837,Employee_2837,Operations,1344000,466596,47,Old
2838,Employee_2838,Operations,928993,471099,27,Old
2839,Employee_2839,HR,1851536,187957,41,Old
2840,Employee_2840,Operations,1548964,222412,34,Old
2841,Employee_2841,HR,1912189,41764,44,New
2842,Employee_2842,Marketing,1373925,490998,36,Old
2843,Employee_2843,IT,775257,198198,52,New
2844,Employee_2844,HR,815032,244066,25,New
2845,Employee_2845,Finance,401495,203296,32,Old
2846,Employee_2846,HR,317286,314199,23,New
2847,Employee_2847,Operations,1161915,318743,37,New
2848,Employee_2848,Marketing,1323604,349931,52,Old
2849,Employee_2849,Marketing,1118958,214112,25,New
2850,Employee_2850,HR,1135026,306864,49,Old
2851,Employee_2851,IT,238575,98120,37,Old
2852,Employee_2852,Finance,1776056,180556,46,New
2853,Employee_2853,Marketing,1883980,132976,34,Old
2854,Employee_2854,Operations,1697060,381211,26,New
2855,Employee_2855,Operations,1114306,174924,51,New
2856,Employee_2856,IT,805599,18219,22,Old
2857,Employee_2857,Marketing,1127906,375652,26,Old
2858,Employee_2858,HR,1196114,95351,35,Old
2859,Employee_2859,Operations,805069,316009,32,Old
2860,Employee_2860,IT,1809391,59457,55,Old
2861,Employee_2861,Marketing,776469,95159,50,Old
2862,Employee_2862,Marketing,815760,435033,39,Old
2863,Employee_2863,Marketing,1144506,205065,36,Old
2864,Employee_2864,Marketing,1854083,98391,46,Old
2865,Employee_2865,Marketing,1129964,450596,51,Old
2866,Employee_2866,Operations,319783,317544,23,New
2867,Employee_2867,IT,361554,303402,48,New
2868,Employee_2868,Marketing,1133951,217078,36,Old
2869,Employee_2869,Finance,379300,185029,53,Old
2870,Employee_2870,Finance,1856129,378610,41,Old
2871,Employee_2871,IT,1298702,154353,35,Old
2872,Employee_2872,HR,1303690,82264,48,Old
2873,Employee_2873,HR,1604460,187403,24,New
2874,Employee_2874,HR,406422,181752,24,Old
2875,Employee_2875,Finance,913161,436939,34,Old
2876,Employee_2876,HR,1000322,146234,46,New
2877,Employee_2877,Operations,321284,230880,39,Old
2878,Employee_2878,Marketing,1563202,499240,22,Old
2879,Employee_2879,Finance,1443045,376021,26,New
2880,Employee_2880,IT,1390866,449311,23,Old
2881,Employee_2881,IT,1582311,278482,51,Old
2882,Employee_2882,Marketing,812529,223904,38,New
2883,Employee_2883,Finance,1021154,16675,50,Old
2884,Employee_2884,HR,1035863,94606,25,New
2885,Employee_2885,HR,1431191,287224,30,Old
2886,Employee_2886,Operations,504144,248747,42,New
2887,Employee_2887,Operations,1803785,253585,33,New
2888,Employee_2888,HR,1085697,281080,33,Old
2889,Employee_2889,IT,1599467,15019,25,New
2890,Employee_2890,IT,361686,242790,49,New
2891,Employee_2891,Operations,1965125,465498,30,Old
2892,Employee_2892,Marketing,741889,447897,53,New
2893,Employee_2893,HR,1866196,355448,34,New
2894,Employee_2894,Operations,1633974,209933,55,Old
2895,Employee_2895,Operations,926903,9486,40,New
2896,Employee_2896,HR,1709404,349165,35,Old
2897,Employee_2897,HR,581148,215936,26,New
2898,Employee_2898,IT,1133796,123411,48,New
2899,Employee_2899,Marketing,1149014,155184,49,New
2900,Employee_2900,Marketing,490144,56697,47,New
2901,Employee_2901,HR,1379015,60998,31,Old
2902,Employee_2902,Finance,1488267,114537,45,New
2903,Employee_2903,Operations,1367853,364960,38,Old
2904,Employee_2904,Operations,492527,31576,37,Old
2905,Employee_2905,HR,1391433,186172,38,New
2906,Employee_2906,Finance,1813774,375208,22,Old
2907,Employee_2907,IT,1942964,86238,42,New
2908,Employee_2908,HR,1928791,419536,43,Old
2909,Employee_2909,HR,1010713,220045,26,New
2910,Employee_2910,Operations,1624558,130885,57,Old
2911,Employee_2911,HR,729129,70729,42,Old
2912,Employee_2912,HR,1345780,95853,30,New
2913,Employee_2913,HR,1308731,126992,48,New
2914,Employee_2914,Operations,518457,230090,33,Old
2915,Employee_2915,IT,1766529,483095,39,Old
2916,Employee_2916,IT,985428,296288,56,Old
2917,Employee_2917,HR,718985,392287,36,Old
2918,Employee_2918,Operations,1397091,193398,51,Old
2919,Employee_2919,IT,1674042,344292,54,Old
2920,Employee_2920,IT,1381570,286451,57,New
2921,Employee_2921,IT,1018408,327742,51,New
2922,Employee_2922,Operations,867351,417839,47,New
2923,Employee_2923,Operations,1352981,156321,42,Old
2924,Employee_2924,HR,1826608,471981,58,Old
2925,Employee_2925,Marketing,726761,96810,52,New
2926,Employee_2926,IT,863468,370014,38,New
2927,Employee_2927,Marketing,1801579,77131,38,New
2928,Employee_2928,Operations,444826,361282,55,New
2929,Employee_2929,Operations,1502432,174449,45,New
2930,Employee_2930,Operations,963707,450581,54,New
2931,Employee_2931,Marketing,719637,370556,25,New
2932,Employee_2932,Operations,625426,301695,30,New
2933,Employee_2933,HR,1232018,310070,23,Old
2934,Employee_2934,Operations,1576236,95214,56,New
2935,Employee_2935,Finance,888722,354894,59,New
2936,Employee_2936,Marketing,1303180,43599,36,New
2937,Employee_2937,Finance,708410,234417,24,Old
2938,Employee_2938,Operations,1253465,114490,52,New
2939,Employee_2939,HR,1993493,360474,44,Old
2940,Employee_2940,IT,1060180,27593,33,Old
2941,Employee_2941,Operations,1018403,458550,29,Old
2942,Employee_2942,HR,1823415,230472,42,Old
2943,Employee_2943,Marketing,858561,114865,42,Old
2944,Employee_2944,Finance,1485806,458109,53,New
2945,Employee_2945,Finance,436139,178708,38,New
2946,Employee_2946,Finance,1881821,467441,58,Old
2947,Employee_2947,Marketing,1338458,438579,45,Old
2948,Employee_2948,HR,500102,192031,29,Old
2949,Employee_2949,Marketing,1983187,478439,39,Old
2950,Employee_2950,Finance,1516401,221989,32,Old
2951,Employee_2951,Operations,301982,234701,31,New
2952,Employee_2952,IT,246870,487341,47,Old
2953,Employee_2953,Marketing,413328,137192,27,Old
2954,Employee_2954,Marketing,359224,414707,38,Old
2955,Employee_2955,HR,1822925,48638,44,New
2956,Employee_2956,HR,388691,175134,58,New
2957,Employee_2957,Marketing,782523,272337,49,New
2958,Employee_2958,Finance,1191244,487360,37,Old
2959,Employee_2959,IT,1862937,20213,33,Old
2960,Employee_2960,HR,1784081,259286,42,New
2961,Employee_2961,Finance,510495,249987,45,New
2962,Employee_2962,Operations,1020173,346910,49,New
2963,Employee_2963,HR,613870,220031,58,Old
2964,Employee_2964,Finance,1440962,153259,42,Old
2965,Employee_2965,Finance,1512128,146112,54,New
2966,Employee_2966,IT,721817,202374,23,New
2967,Employee_2967,IT,1815767,34949,58,Old
2968,Employee_2968,Operations,1988144,248072,40,New
2969,Employee_2969,Finance,307042,401743,49,Old
2970,Employee_2970,Finance,968013,253066,36,New
2971,Employee_2971,IT,856578,474773,22,Old
2972,Employee_2972,HR,1430220,219480,49,Old
2973,Employee_2973,HR,1176302,369577,56,New
2974,Employee_2974,Marketing,1743473,213366,53,Old
2975,Employee_2975,IT,584333,416973,49,Old
2976,Employee_2976,Marketing,833556,292556,30,New
2977,Employee_2977,IT,1802969,150384,45,Old
2978,Employee_2978,Operations,1318210,420335,25,New
2979,Employee_2979,Finance,1628146,147876,24,Old
2980,Employee_2980,Operations,338691,190058,43,New
2981,Employee_2981,IT,1653731,51545,46,Old
2982,Employee_2982,Finance,1266802,343663,43,Old
2983,Employee_2983,HR,1273898,166071,55,New
2984,Employee_2984,HR,1134382,363237,41,New
2985,Employee_2985,Marketing,891572,437974,57,Old
2986,Employee_2986,IT,294835,361468,58,New
2987,Employee_2987,IT,1503603,495702,48,New
2988,Employee_2988,HR,273079,467735,53,Old
2989,Employee_2989,Operations,1272522,8768,50,New
2990,Employee_2990,Finance,1935676,268648,53,Old
2991,Employee_2991,Operations,1097165,335130,45,New
2992,Employee_2992,Operations,1255829,474988,24,Old
2993,Employee_2993,HR,279311,383865,48,New
2994,Employee_2994,HR,1019245,13002,30,Old
2995,Employee_2995,HR,1181835,80427,44,Old
2996,Employee_2996,Marketing,1145136,305931,28,New
2997,Employee_2997,Operations,1559085,18898,38,New
2998,Employee_2998,IT,1840457,408688,58,Old
2999,Employee_2999,Finance,1154940,85800,28,New
3000,Employee_3000,Marketing,1398061,219299,51,Old
3001,Employee_3001,IT,426833,376167,34,Old
3002,Employee_3002,Operations,762773,430848,39,New
3003,Employee_3003,HR,1447880,131718,52,New
3004,Employee_3004,Operations,1097936,38743,43,New
3005,Employee_3005,Finance,1781695,214610,35,Old
3006,Employee_3006,Marketing,1726375,248589,39,New
3007,Employee_3007,Marketing,1562617,179458,56,New
3008,Employee_3008,Finance,1253580,135864,38,New
3009,Employee_3009,IT,1556644,492002,40,Old
3010,Employee_3010,IT,1663301,441604,52,New
3011,Employee_3011,Marketing,1237140,157395,57,New
3012,Employee_3012,Marketing,237170,467485,36,Old
3013,Employee_3013,HR,1816419,177391,50,New
3014,Employee_3014,IT,1656454,465975,37,Old
3015,Employee_3015,Finance,1366691,21868,54,New
3016,Employee_3016,IT,1090648,235804,46,Old
3017,Employee_3017,HR,1052362,269224,37,Old
3018,Employee_3018,Marketing,378475,149848,51,Old
3019,Employee_3019,Marketing,498509,202303,55,New
3020,Employee_3020,HR,1572908,453668,23,New
3021,Employee_3021,Finance,1979996,189884,59,Old
3022,Employee_3022,Marketing,560777,68271,39,New
3023,Employee_3023,Operations,1144177,496721,26,New
3024,Employee_3024,Marketing,1312047,82585,27,New
3025,Employee_3025,Operations,610372,456758,33,Old
3026,Employee_3026,HR,1830151,129147,33,New
3027,Employee_3027,HR,594861,20628,33,Old
3028,Employee_3028,Marketing,1569796,392994,30,Old
3029,Employee_3029,IT,1736377,264517,43,New
3030,Employee_3030,Operations,1889339,144337,37,New
3031,Employee_3031,Finance,1192855,422887,25,Old
3032,Employee_3032,Marketing,250151,396016,24,New
3033,Employee_3033,Finance,1840248,279604,37,New
3034,Employee_3034,Marketing,562009,264970,35,Old
3035,Employee_3035,IT,757829,8477,59,New
3036,Employee_3036,IT,272847,269346,25,Old
3037,Employee_3037,IT,942459,118846,23,Old
3038,Employee_3038,IT,411811,356554,31,New
3039,Employee_3039,HR,1037387,249000,32,Old
3040,Employee_3040,HR,1126794,373897,47,New
3041,Employee_3041,Operations,693570,278994,58,New
3042,Employee_3042,Finance,1176446,240693,47,New
3043,Employee_3043,Marketing,1986603,419025,25,Old
3044,Employee_3044,Marketing,623359,469102,47,Old
3045,Employee_3045,HR,1142013,138878,59,Old
3046,Employee_3046,Marketing,1598500,405379,49,New
3047,Employee_3047,HR,892101,361512,23,New
3048,Employee_3048,Operations,1668690,267329,23,Old
3049,Employee_3049,Finance,717649,29718,37,New
3050,Employee_3050,Operations,299919,475297,44,New
3051,Employee_3051,IT,1623574,192274,44,Old
3052,Employee_3052,IT,1465322,161287,34,Old
3053,Employee_3053,IT,1442596,426541,42,Old
3054,Employee_3054,Operations,1834632,285602,46,New
3055,Employee_3055,Marketing,1291838,135293,58,New
3056,Employee_3056,Finance,1647298,389486,34,New
3057,Employee_3057,IT,744893,152078,36,Old
3058,Employee_3058,IT,802878,230152,49,Old
3059,Employee_3059,IT,490375,431185,24,Old
3060,Employee_3060,Finance,1852261,81820,44,Old
3061,Employee_3061,IT,1325699,371158,25,New
3062,Employee_3062,Finance,1597931,425871,24,Old
3063,Employee_3063,IT,631838,230751,29,New
3064,Employee_3064,Operations,1407540,86234,46,Old
3065,Employee_3065,Operations,1200783,134282,33,New
3066,Employee_3066,Finance,1055742,498622,26,Old
3067,Employee_3067,Operations,368767,276246,54,New
3068,Employee_3068,Finance,1908365,334251,46,New
3069,Employee_3069,Operations,859966,239501,46,Old
3070,Employee_3070,Operations,1646270,131328,56,New
3071,Employee_3071,Finance,1887244,419769,36,Old
3072,Employee_3072,Marketing,1725608,89079,47,New
3073,Employee_3073,Operations,895494,396313,31,Old
3074,Employee_3074,IT,663179,99437,45,Old
3075,Employee_3075,Marketing,356547,84570,56,Old
3076,Employee_3076,Finance,1052609,97656,50,New
3077,Employee_3077,Marketing,877090,202937,59,New
3078,Employee_3078,HR,1400761,385445,26,Old
3079,Employee_3079,HR,1923947,177492,45,New
3080,Employee_3080,Operations,255746,161454,40,Old
3081,Employee_3081,Operations,1946789,467451,30,New
3082,Employee_3082,IT,368393,43795,47,Old
3083,Employee_3083,Marketing,483453,56425,46,Old
3084,Employee_3084,HR,490320,62402,56,Old
3085,Employee_3085,Operations,793167,460755,57,Old
3086,Employee_3086,Marketing,1840456,212275,35,Old
3087,Employee_3087,Operations,1595448,370271,27,New
3088,Employee_3088,Operations,1468660,243723,53,New
3089,Employee_3089,HR,1970358,421675,47,New
3090,Employee_3090,HR,995016,316793,36,New
3091,Employee_3091,Operations,848843,208567,52,Old
3092,Employee_3092,Finance,1604022,100117,58,Old
3093,Employee_3093,Operations,1108840,266712,59,Old
3094,Employee_3094,Operations,1791694,444600,58,New
3095,Employee_3095,IT,1465473,469962,40,Old
3096,Employee_3096,IT,1063498,214125,35,New
3097,Employee_3097,IT,990023,192350,57,New
3098,Employee_3098,Finance,1342454,345300,58,New
3099,Employee_3099,Finance,1373983,434960,32,Old
3100,Employee_3100,Operations,841157,355484,48,New
3101,Employee_3101,IT,457716,35568,23,New
3102,Employee_3102,Finance,1007827,416207,43,New
3103,Employee_3103,HR,1265314,276056,23,New
3104,Employee_3104,Operations,1382279,168599,41,New
3105,Employee_3105,Marketing,1921841,494615,38,Old
3106,Employee_3106,Operations,1791920,317570,25,New
3107,Employee_3107,Marketing,1758817,377507,35,New
3108,Employee_3108,IT,1632376,235066,28,New
3109,Employee_3109,Marketing,839604,418623,36,Old
3110,Employee_3110,IT,890807,258007,51,New
3111,Employee_3111,HR,1827282,410560,37,Old
3112,Employee_3112,Marketing,1023622,499957,23,New
3113,Employee_3113,Operations,226014,7355,40,Old
3114,Employee_3114,IT,1246737,101429,22,Old
3115,Employee_3115,Operations,1976935,190805,52,Old
3116,Employee_3116,Finance,381350,464501,25,New
3117,Employee_3117,IT,1111995,483187,48,New
3118,Employee_3118,Marketing,988212,443949,46,New
3119,Employee_3119,IT,684859,455131,43,New
3120,Employee_3120,Operations,914618,450932,31,Old
3121,Employee_3121,HR,690339,116151,54,New
3122,Employee_3122,IT,242192,305670,51,New
3123,Employee_3123,Marketing,1176804,285232,51,Old
3124,Employee_3124,Finance,1091307,332521,37,Old
3125,Employee_3125,HR,1208008,180477,30,Old
3126,Employee_3126,Finance,1609849,437058,38,Old
3127,Employee_3127,IT,243923,66788,56,New
3128,Employee_3128,Operations,1862060,56529,36,New
3129,Employee_3129,Operations,1775259,488155,49,Old
3130,Employee_3130,Marketing,1613169,117833,41,Old
3131,Employee_3131,Operations,1632467,108578,54,New
3132,Employee_3132,HR,952744,188455,54,Old
3133,Employee_3133,Operations,1657571,44177,57,Old
3134,Employee_3134,Marketing,795316,121903,34,Old
